SalesOrderID,OrderLine,CustomerID,MaterialID,PlantID,OrderDate,RequestedDeliveryDate,ActualDeliveryDate,Quantity,UnitPrice,GrossRevenue,DiscountPercent,DiscountAmount,NetRevenue,Currency,SalesChannel,OrderStatus,DeliveryStatus
SO000164,10,CUST0133,MAT0070,PL03,2025-09-11,2025-09-16,,1484,57.9,85923.6,7.5,6444.27,0.0,USD,Distributor,Cancelled,Not Delivered
SO000165,10,CUST0003,MAT0130,PL04,2025-01-19,2025-01-29,,407,60.89,24782.23,10.0,2478.22,22304.01,USD,Retail,In Process,Not Delivered
SO000166,10,CUST0109,MAT0005,PL04,2025-06-18,2025-07-08,2025-07-13,146,24.86,3629.56,0.0,0.0,3629.56,USD,E-Commerce,Completed,Late
SO000167,10,CUST0074,MAT0067,PL01,2026-02-24,2026-03-07,,1151,64.62,74377.62,0.0,0.0,74377.62,AUD,Distributor,Backordered,Not Delivered
SO000168,10,CUST0146,MAT0079,PL04,2025-11-24,2025-12-14,2025-12-16,991,67.37,66763.67,5.0,3338.18,63425.49,USD,Distributor,Completed,Late
SO000169,10,CUST0038,MAT0076,PL03,2025-07-28,2025-08-21,2025-08-24,1242,33.36,41433.12,7.5,3107.48,38325.64,AUD,E-Commerce,Completed,Late
SO000170,10,CUST0039,MAT0002,PL01,2026-05-06,2026-06-03,2026-06-02,1416,17.16,24298.56,0.0,0.0,24298.56,USD,Direct Sales,Completed,On Time
SO000171,10,CUST0180,MAT0031,PL04,2025-04-11,2025-04-15,,1427,9.33,13313.91,7.5,998.54,12315.37,CAD,E-Commerce,Backordered,Not Delivered
SO000172,10,CUST0073,MAT0121,PL04,2026-02-18,2026-03-12,,403,20.88,8414.64,0.0,0.0,8414.64,USD,Retail,In Process,Not Delivered
SO000173,10,CUST0174,MAT0070,PL03,2025-06-17,2025-07-03,,308,53.09,16351.72,0.0,0.0,0.0,USD,E-Commerce,Cancelled,Not Delivered
SO000174,10,CUST0101,MAT0038,PL04,2026-03-18,2026-03-26,2026-04-02,1002,50.5,50601.0,0.0,0.0,50601.0,USD,Distributor,Completed,Late
SO000175,10,CUST0097,MAT0103,PL01,2026-01-14,2026-01-18,2026-01-18,1465,20.01,29314.65,0.0,0.0,29314.65,USD,E-Commerce,Completed,On Time
SO000176,10,CUST0049,MAT0097,PL03,2026-05-01,2026-05-06,,688,58.92,40536.96,5.0,2026.85,0.0,USD,E-Commerce,Cancelled,Not Delivered
SO000177,10,CUST0118,MAT0114,PL02,2026-06-04,2026-06-19,,166,67.88,11268.08,5.0,563.4,0.0,USD,E-Commerce,Cancelled,Not Delivered
SO000178,10,CUST0004,MAT0038,PL01,2026-01-15,2026-01-22,,553,50.6,27981.8,5.0,1399.09,26582.71,USD,E-Commerce,In Process,Not Delivered
SO000179,10,CUST0173,MAT0098,PL02,2025-04-07,2025-04-30,2025-04-30,1369,16.61,22739.09,10.0,2273.91,20465.18,USD,Direct Sales,Completed,On Time
SO000180,10,CUST0164,MAT0116,PL02,2026-06-17,2026-06-22,2026-06-25,1182,80.95,95682.9,0.0,0.0,95682.9,USD,Retail,Completed,Late
SO000181,10,CUST0133,MAT0125,PL04,2026-01-16,2026-01-22,2026-01-29,681,26.75,18216.75,0.0,0.0,18216.75,USD,E-Commerce,Completed,Late
SO000182,10,CUST0078,MAT0123,PL02,2025-12-29,2026-01-14,2026-01-18,1097,14.48,15884.56,2.0,317.69,15566.87,AUD,Direct Sales,Completed,Late
SO000183,10,CUST0152,MAT0141,PL04,2026-02-08,2026-02-15,,210,54.24,11390.4,5.0,569.52,10820.88,USD,Direct Sales,Backordered,Not Delivered
SO000184,10,CUST0007,MAT0121,PL01,2026-04-21,2026-05-06,,750,19.86,14895.0,0.0,0.0,0.0,USD,Direct Sales,Cancelled,Not Delivered
SO000185,10,CUST0182,MAT0141,PL03,2026-03-30,2026-04-07,2026-04-10,1195,53.2,63574.0,7.5,4768.05,58805.95,USD,E-Commerce,Completed,Late
SO000186,10,CUST0101,MAT0067,PL02,2025-01-03,2025-01-26,2025-01-25,227,59.49,13504.23,0.0,0.0,13504.23,CAD,Direct Sales,Completed,On Time
SO000187,10,CUST0013,MAT0085,PL01,2025-12-28,2026-01-10,2026-01-11,133,22.79,3031.07,7.5,227.33,2803.74,AUD,Retail,Completed,Late
SO000188,10,CUST0192,MAT0145,PL03,2025-04-02,2025-04-15,2025-04-15,280,59.97,16791.6,0.0,0.0,16791.6,USD,Distributor,Completed,On Time
SO000189,10,CUST0064,MAT0064,PL03,2025-04-20,2025-04-30,,1117,33.47,37385.99,10.0,3738.6,0.0,AUD,Distributor,Cancelled,Not Delivered
SO000190,10,CUST0181,MAT0124,PL03,2026-02-15,2026-02-18,2026-02-18,634,39.62,25119.08,0.0,0.0,25119.08,CAD,Direct Sales,Completed,On Time
SO000191,10,CUST0067,MAT0009,PL04,2026-05-16,2026-05-24,2026-05-31,10,16.65,166.5,7.5,12.49,154.01,USD,Distributor,Completed,Late
SO000192,10,CUST0169,MAT0102,PL03,2025-01-05,2025-01-13,,70,14.7,1029.0,0.0,0.0,1029.0,USD,Retail,In Process,Not Delivered
SO000193,10,CUST0107,MAT0111,PL01,2025-11-22,2025-12-11,2025-12-15,1334,15.33,20450.22,10.0,2045.02,18405.2,CAD,Distributor,Completed,Late
SO000194,10,CUST0162,MAT0060,PL02,2025-11-14,2025-12-06,,295,69.43,20481.85,0.0,0.0,20481.85,USD,Distributor,Backordered,Not Delivered
SO000195,10,CUST0192,MAT0114,PL02,2026-03-25,2026-04-09,,1062,67.04,71196.48,7.5,5339.74,65856.74,USD,E-Commerce,In Process,Not Delivered
SO000196,10,CUST0111,MAT0087,PL03,2025-06-04,2025-06-17,,1352,51.2,69222.4,7.5,5191.68,0.0,USD,Direct Sales,Cancelled,Not Delivered
SO000197,10,CUST0104,MAT0023,PL03,2025-12-24,2026-01-17,2026-01-22,241,51.8,12483.8,2.0,249.68,12234.12,AUD,E-Commerce,Completed,Late
SO000198,10,CUST0083,MAT0064,PL03,2025-03-26,2025-04-08,,1010,34.53,34875.3,2.0,697.51,34177.79,USD,Distributor,Backordered,Not Delivered
SO000199,10,CUST0113,MAT0041,PL03,2025-10-19,2025-10-29,2025-10-28,349,39.35,13733.15,2.0,274.66,13458.49,USD,Retail,Completed,On Time
SO000200,10,CUST0104,MAT0099,PL01,2025-08-12,2025-08-27,2025-09-04,129,72.58,9362.82,10.0,936.28,8426.54,CAD,E-Commerce,Completed,Late
SO000201,10,CUST0148,MAT0087,PL02,2026-04-24,2026-04-29,,176,54.31,9558.56,10.0,955.86,8602.7,CAD,Direct Sales,Backordered,Not Delivered
SO000202,10,CUST0092,MAT0018,PL04,2025-08-11,2025-09-09,2025-09-11,752,11.75,8836.0,7.5,662.7,8173.3,USD,Direct Sales,Completed,Late
SO000203,10,CUST0050,MAT0015,PL01,2025-03-17,2025-04-14,,1192,12.31,14673.52,0.0,0.0,14673.52,USD,Retail,In Process,Not Delivered
SO000204,10,CUST0124,MAT0064,PL04,2025-01-23,2025-02-19,2025-02-25,1463,32.34,47313.42,0.0,0.0,47313.42,USD,Direct Sales,Completed,Late
SO000205,10,CUST0009,MAT0117,PL01,2025-07-21,2025-07-29,2025-07-30,433,29.34,12704.22,2.0,254.08,12450.14,USD,E-Commerce,Completed,Late
SO000206,10,CUST0148,MAT0087,PL01,2025-05-09,2025-06-08,,1136,50.26,57095.36,7.5,4282.15,0.0,CAD,E-Commerce,Cancelled,Not Delivered
SO000207,10,CUST0150,MAT0094,PL03,2025-03-20,2025-04-04,2025-04-10,1056,73.6,77721.6,10.0,7772.16,69949.44,USD,E-Commerce,Completed,Late
SO000208,10,CUST0190,MAT0031,PL04,2026-01-06,2026-02-01,2026-02-02,1201,8.77,10532.77,0.0,0.0,10532.77,USD,Direct Sales,Completed,Late
SO000209,10,CUST0087,MAT0018,PL04,2025-06-12,2025-06-27,2025-06-25,425,10.96,4658.0,10.0,465.8,4192.2,USD,Distributor,Completed,On Time
SO000210,10,CUST0194,MAT0051,PL03,2025-11-22,2025-11-26,2025-12-01,1348,66.97,90275.56,0.0,0.0,90275.56,USD,Direct Sales,Completed,Late
SO000211,10,CUST0013,MAT0149,PL04,2025-10-23,2025-11-11,,361,31.18,11255.98,0.0,0.0,0.0,CAD,Distributor,Cancelled,Not Delivered
SO000212,10,CUST0179,MAT0049,PL04,2025-04-13,2025-05-04,2025-05-07,1357,24.3,32975.1,5.0,1648.76,31326.34,USD,E-Commerce,Completed,Late
SO000213,10,CUST0054,MAT0091,PL02,2026-06-15,2026-07-14,,373,12.29,4584.17,7.5,343.81,0.0,USD,Distributor,Cancelled,Not Delivered
SO000214,10,CUST0064,MAT0147,PL02,2025-04-30,2025-05-04,,392,37.25,14602.0,2.0,292.04,14309.96,USD,Direct Sales,Backordered,Not Delivered
SO000215,10,CUST0197,MAT0060,PL03,2026-04-21,2026-05-01,,395,71.96,28424.2,0.0,0.0,0.0,CAD,Distributor,Cancelled,Not Delivered
SO000216,10,CUST0100,MAT0088,PL02,2025-03-25,2025-04-20,,859,46.26,39737.34,10.0,3973.73,35763.61,CAD,E-Commerce,Backordered,Not Delivered
SO000217,10,CUST0183,MAT0091,PL01,2026-02-01,2026-03-02,,1288,11.76,15146.88,7.5,1136.02,14010.86,CAD,E-Commerce,In Process,Not Delivered
SO000218,10,CUST0005,MAT0042,PL02,2026-01-23,2026-02-10,,466,45.7,21296.2,0.0,0.0,21296.2,AUD,Retail,In Process,Not Delivered
SO000219,10,CUST0051,MAT0132,PL03,2025-08-31,2025-09-24,2025-10-01,1078,42.94,46289.32,7.5,3471.7,42817.62,USD,Retail,Completed,Late
SO000220,10,CUST0138,MAT0107,PL04,2026-02-01,2026-02-21,2026-02-23,1321,9.41,12430.61,0.0,0.0,12430.61,USD,Distributor,Completed,Late
SO000221,10,CUST0165,MAT0062,PL01,2025-08-28,2025-09-09,2025-09-14,38,44.91,1706.58,0.0,0.0,1706.58,USD,E-Commerce,Completed,Late
SO000222,10,CUST0135,MAT0076,PL04,2025-07-02,2025-07-11,2025-07-10,229,33.66,7708.14,0.0,0.0,7708.14,USD,Distributor,Completed,On Time
SO000223,10,CUST0050,MAT0086,PL04,2025-02-08,2025-03-07,,1006,51.79,52100.74,0.0,0.0,52100.74,AUD,Direct Sales,Backordered,Not Delivered
SO000224,10,CUST0189,MAT0113,PL03,2025-09-05,2025-09-11,2025-09-18,941,15.92,14980.72,5.0,749.04,14231.68,CAD,E-Commerce,Completed,Late
SO000225,10,CUST0066,MAT0150,PL02,2026-06-25,2026-07-03,2026-07-01,261,7.66,1999.26,0.0,0.0,1999.26,AUD,Direct Sales,Completed,On Time
SO000226,10,CUST0187,MAT0086,PL04,2025-06-25,2025-07-13,,11,56.88,625.68,10.0,62.57,563.11,USD,Retail,Backordered,Not Delivered
SO000227,10,CUST0062,MAT0084,PL02,2025-05-11,2025-05-21,,515,41.41,21326.15,0.0,0.0,21326.15,USD,Distributor,Backordered,Not Delivered
SO000228,10,CUST0142,MAT0147,PL01,2026-05-24,2026-05-31,2026-05-31,1437,41.29,59333.73,2.0,1186.67,58147.06,USD,Distributor,Completed,On Time
SO000229,10,CUST0182,MAT0035,PL03,2025-11-01,2025-11-19,,983,63.66,62577.78,7.5,4693.33,57884.45,AUD,Direct Sales,Backordered,Not Delivered
SO000230,10,CUST0172,MAT0132,PL04,2025-11-09,2025-11-26,2025-11-30,215,47.25,10158.75,0.0,0.0,10158.75,USD,Direct Sales,Completed,Late
SO000231,10,CUST0062,MAT0120,PL02,2026-05-20,2026-06-17,,1097,26.35,28905.95,7.5,2167.95,26738.0,USD,E-Commerce,In Process,Not Delivered
SO000232,10,CUST0068,MAT0119,PL01,2026-01-30,2026-02-10,2026-02-10,676,68.19,46096.44,7.5,3457.23,42639.21,USD,Distributor,Completed,On Time
SO000233,10,CUST0061,MAT0115,PL01,2025-08-28,2025-09-25,,293,64.27,18831.11,5.0,941.56,17889.55,AUD,Distributor,In Process,Not Delivered
SO000234,10,CUST0104,MAT0037,PL01,2025-04-19,2025-05-06,,51,29.44,1501.44,5.0,75.07,1426.37,USD,Direct Sales,In Process,Not Delivered
SO000235,10,CUST0058,MAT0100,PL03,2025-08-09,2025-09-03,,657,15.94,10472.58,0.0,0.0,0.0,USD,Distributor,Cancelled,Not Delivered
SO000236,10,CUST0092,MAT0117,PL03,2025-12-31,2026-01-27,,1412,33.51,47316.12,10.0,4731.61,42584.51,CAD,Retail,In Process,Not Delivered
SO000237,10,CUST0067,MAT0054,PL03,2025-01-01,2025-01-29,,48,23.33,1119.84,7.5,83.99,1035.85,AUD,Distributor,Backordered,Not Delivered
SO000238,10,CUST0091,MAT0124,PL03,2025-04-09,2025-05-06,,519,39.85,20682.15,2.0,413.64,20268.51,USD,E-Commerce,Backordered,Not Delivered
SO000239,10,CUST0016,MAT0124,PL01,2026-01-27,2026-02-16,2026-02-20,781,36.82,28756.42,0.0,0.0,28756.42,AUD,Retail,Completed,Late
SO000240,10,CUST0037,MAT0132,PL04,2025-06-13,2025-06-16,2025-06-24,1240,47.25,58590.0,7.5,4394.25,54195.75,CAD,Direct Sales,Completed,Late
SO000241,10,CUST0026,MAT0077,PL02,2025-12-13,2026-01-10,,50,71.41,3570.5,10.0,357.05,3213.45,USD,E-Commerce,In Process,Not Delivered
SO000242,10,CUST0022,MAT0043,PL01,2025-03-22,2025-04-01,2025-04-02,1491,28.23,42090.93,2.0,841.82,41249.11,USD,Retail,Completed,Late
SO000243,10,CUST0039,MAT0102,PL02,2026-04-19,2026-04-30,,17,12.93,219.81,10.0,21.98,197.83,USD,E-Commerce,Backordered,Not Delivered
SO000244,10,CUST0191,MAT0044,PL01,2025-07-19,2025-07-27,2025-07-29,60,27.76,1665.6,0.0,0.0,1665.6,USD,Direct Sales,Completed,Late
SO000245,10,CUST0035,MAT0146,PL03,2026-01-23,2026-02-03,2026-02-08,698,72.04,50283.92,0.0,0.0,50283.92,USD,Distributor,Completed,Late
SO000246,10,CUST0103,MAT0113,PL02,2025-03-26,2025-04-03,,1281,19.23,24633.63,7.5,1847.52,22786.11,AUD,Distributor,Backordered,Not Delivered
SO000247,10,CUST0023,MAT0136,PL01,2025-06-30,2025-07-03,,263,13.85,3642.55,5.0,182.13,0.0,USD,Distributor,Cancelled,Not Delivered
SO000248,10,CUST0125,MAT0038,PL04,2026-03-28,2026-04-10,2026-04-16,606,55.16,33426.96,0.0,0.0,33426.96,AUD,Distributor,Completed,Late
SO000249,10,CUST0105,MAT0144,PL04,2025-11-03,2025-11-17,,500,8.74,4370.0,0.0,0.0,0.0,USD,Direct Sales,Cancelled,Not Delivered
SO000250,10,CUST0130,MAT0055,PL02,2025-08-27,2025-09-15,,986,30.71,30280.06,2.0,605.6,29674.46,AUD,Distributor,In Process,Not Delivered
SO000251,10,CUST0047,MAT0136,PL01,2026-03-27,2026-04-21,,489,12.12,5926.68,0.0,0.0,5926.68,AUD,Retail,In Process,Not Delivered
SO000252,10,CUST0055,MAT0097,PL04,2025-02-18,2025-03-09,2025-03-07,1393,60.96,84917.28,5.0,4245.86,80671.42,USD,E-Commerce,Completed,On Time
SO000253,10,CUST0166,MAT0012,PL02,2026-02-13,2026-03-12,,266,71.61,19048.26,0.0,0.0,0.0,USD,Retail,Cancelled,Not Delivered
SO000254,10,CUST0052,MAT0001,PL03,2026-05-27,2026-06-22,2026-06-25,1378,59.02,81329.56,7.5,6099.72,75229.84,USD,Distributor,Completed,Late
SO000255,10,CUST0163,MAT0145,PL03,2025-04-17,2025-05-11,2025-05-12,870,61.37,53391.9,10.0,5339.19,48052.71,AUD,Retail,Completed,Late
SO000256,10,CUST0145,MAT0072,PL03,2025-12-01,2025-12-23,2025-12-26,457,61.39,28055.23,0.0,0.0,28055.23,CAD,Direct Sales,Completed,Late
SO000257,10,CUST0090,MAT0085,PL02,2026-03-24,2026-03-29,2026-03-30,1445,26.66,38523.7,0.0,0.0,38523.7,USD,Direct Sales,Completed,Late
SO000258,10,CUST0100,MAT0069,PL02,2025-02-25,2025-03-25,,480,69.62,33417.6,0.0,0.0,33417.6,USD,E-Commerce,Backordered,Not Delivered
SO000259,10,CUST0134,MAT0010,PL02,2025-08-01,2025-08-18,,428,15.84,6779.52,0.0,0.0,6779.52,USD,Retail,Backordered,Not Delivered
SO000260,10,CUST0136,MAT0034,PL04,2025-01-23,2025-02-14,,377,57.72,21760.44,0.0,0.0,0.0,CAD,Retail,Cancelled,Not Delivered
SO000261,10,CUST0193,MAT0085,PL01,2026-03-07,2026-03-12,,206,27.12,5586.72,0.0,0.0,5586.72,USD,Distributor,In Process,Not Delivered
SO000262,10,CUST0114,MAT0063,PL04,2026-05-25,2026-06-22,,102,11.85,1208.7,2.0,24.17,0.0,AUD,E-Commerce,Cancelled,Not Delivered
SO000263,10,CUST0109,MAT0060,PL01,2025-03-23,2025-04-04,,217,77.61,16841.37,2.0,336.83,16504.54,USD,Retail,Backordered,Not Delivered
SO000264,10,CUST0139,MAT0028,PL03,2026-03-27,2026-04-04,,577,28.19,16265.63,2.0,325.31,15940.32,USD,Direct Sales,In Process,Not Delivered
SO000265,10,CUST0130,MAT0143,PL03,2026-06-29,2026-07-13,2026-07-14,35,31.09,1088.15,0.0,0.0,1088.15,AUD,Distributor,Completed,Late
SO000266,10,CUST0104,MAT0032,PL02,2026-02-22,2026-03-15,2026-03-17,429,11.29,4843.41,10.0,484.34,4359.07,USD,Distributor,Completed,Late
SO000267,10,CUST0166,MAT0104,PL04,2025-10-12,2025-10-31,2025-11-01,640,25.74,16473.6,2.0,329.47,16144.13,USD,Retail,Completed,Late
SO000268,10,CUST0138,MAT0032,PL02,2026-02-14,2026-02-25,2026-02-24,613,12.42,7613.46,2.0,152.27,7461.19,AUD,Retail,Completed,On Time
SO000269,10,CUST0141,MAT0120,PL01,2025-02-02,2025-02-16,,1321,27.76,36670.96,2.0,733.42,0.0,AUD,Retail,Cancelled,Not Delivered
SO000270,10,CUST0139,MAT0056,PL04,2025-03-02,2025-03-15,,1157,70.47,81533.79,0.0,0.0,81533.79,USD,Distributor,In Process,Not Delivered
SO000271,10,CUST0095,MAT0060,PL04,2025-01-16,2025-01-20,2025-01-22,367,69.95,25671.65,7.5,1925.37,23746.28,AUD,Retail,Completed,Late
SO000272,10,CUST0187,MAT0143,PL04,2025-12-07,2025-12-27,,1095,31.16,34120.2,7.5,2559.01,31561.19,USD,Distributor,Backordered,Not Delivered
SO000273,10,CUST0108,MAT0083,PL02,2026-06-03,2026-06-22,2026-06-20,785,39.46,30976.1,7.5,2323.21,28652.89,USD,Direct Sales,Completed,On Time
SO000274,10,CUST0095,MAT0045,PL02,2025-11-02,2025-11-08,2025-11-08,818,52.59,43018.62,0.0,0.0,43018.62,USD,Distributor,Completed,On Time
SO000275,10,CUST0127,MAT0121,PL03,2025-10-10,2025-10-18,2025-10-25,1067,20.01,21350.67,2.0,427.01,20923.66,USD,Direct Sales,Completed,Late
SO000276,10,CUST0139,MAT0145,PL03,2025-11-18,2025-12-17,2025-12-23,323,65.17,21049.91,2.0,421.0,20628.91,USD,Direct Sales,Completed,Late
SO000277,10,CUST0086,MAT0017,PL01,2026-03-04,2026-03-21,2026-03-20,1497,24.45,36601.65,5.0,1830.08,34771.57,USD,Distributor,Completed,On Time
SO000278,10,CUST0050,MAT0144,PL03,2025-08-20,2025-09-10,2025-09-08,431,8.45,3641.95,0.0,0.0,3641.95,USD,Retail,Completed,On Time
SO000279,10,CUST0084,MAT0012,PL02,2025-04-14,2025-05-02,2025-05-06,1305,71.83,93738.15,5.0,4686.91,89051.24,USD,Retail,Completed,Late
SO000280,10,CUST0109,MAT0082,PL04,2025-10-08,2025-11-04,2025-11-06,835,21.85,18244.75,2.0,364.89,17879.86,AUD,Retail,Completed,Late
SO000281,10,CUST0195,MAT0023,PL03,2025-11-18,2025-12-08,,153,49.64,7594.92,7.5,569.62,0.0,CAD,E-Commerce,Cancelled,Not Delivered
SO000282,10,CUST0137,MAT0129,PL03,2025-08-26,2025-09-05,2025-09-04,1107,33.65,37250.55,0.0,0.0,37250.55,AUD,Distributor,Completed,On Time
SO000283,10,CUST0117,MAT0030,PL04,2025-07-17,2025-08-11,2025-08-09,1186,14.71,17446.06,2.0,348.92,17097.14,USD,E-Commerce,Completed,On Time
SO000284,10,CUST0041,MAT0071,PL02,2025-07-23,2025-08-07,2025-08-09,141,59.31,8362.71,7.5,627.2,7735.51,AUD,Distributor,Completed,Late
SO000285,10,CUST0112,MAT0025,PL02,2026-06-13,2026-06-26,,313,40.44,12657.72,5.0,632.89,12024.83,CAD,Distributor,In Process,Not Delivered
SO000286,10,CUST0164,MAT0138,PL02,2026-04-24,2026-05-18,,124,15.64,1939.36,0.0,0.0,1939.36,USD,Retail,Backordered,Not Delivered
SO000287,10,CUST0191,MAT0125,PL03,2025-01-05,2025-01-27,,542,27.72,15024.24,10.0,1502.42,0.0,USD,E-Commerce,Cancelled,Not Delivered
SO000288,10,CUST0121,MAT0025,PL02,2026-05-10,2026-05-31,,951,42.26,40189.26,7.5,3014.19,37175.07,USD,Direct Sales,Backordered,Not Delivered
SO000289,10,CUST0144,MAT0099,PL03,2026-04-26,2026-05-19,,360,71.92,25891.2,10.0,2589.12,23302.08,USD,Direct Sales,In Process,Not Delivered
SO000290,10,CUST0039,MAT0075,PL02,2026-05-19,2026-06-06,,152,34.58,5256.16,2.0,105.12,0.0,AUD,E-Commerce,Cancelled,Not Delivered
SO000291,10,CUST0171,MAT0134,PL04,2025-05-14,2025-06-08,2025-06-09,276,34.24,9450.24,7.5,708.77,8741.47,USD,Distributor,Completed,Late
SO000292,10,CUST0049,MAT0032,PL01,2025-07-14,2025-07-26,2025-07-25,538,10.71,5761.98,0.0,0.0,5761.98,CAD,Distributor,Completed,On Time
SO000293,10,CUST0141,MAT0127,PL04,2025-07-24,2025-08-02,,156,36.28,5659.68,7.5,424.48,0.0,CAD,E-Commerce,Cancelled,Not Delivered
SO000294,10,CUST0005,MAT0130,PL03,2026-06-26,2026-07-05,,1315,68.96,90682.4,0.0,0.0,90682.4,USD,Distributor,In Process,Not Delivered
SO000295,10,CUST0023,MAT0115,PL04,2026-04-23,2026-04-26,2026-05-01,509,61.29,31196.61,5.0,1559.83,29636.78,USD,Retail,Completed,Late
SO000296,10,CUST0154,MAT0138,PL01,2025-07-24,2025-08-12,2025-08-12,1269,15.54,19720.26,0.0,0.0,19720.26,USD,Direct Sales,Completed,On Time
SO000297,10,CUST0030,MAT0114,PL01,2025-08-19,2025-09-02,2025-09-07,1103,68.44,75489.32,0.0,0.0,75489.32,USD,E-Commerce,Completed,Late
SO000298,10,CUST0178,MAT0099,PL01,2025-09-13,2025-10-09,,1309,71.14,93122.26,2.0,1862.45,91259.81,AUD,Retail,Backordered,Not Delivered
SO000299,10,CUST0189,MAT0041,PL01,2025-08-16,2025-09-03,2025-09-05,1137,45.44,51665.28,10.0,5166.53,46498.75,AUD,E-Commerce,Completed,Late
SO000300,10,CUST0090,MAT0024,PL02,2025-11-21,2025-12-10,,520,55.05,28626.0,0.0,0.0,28626.0,AUD,Direct Sales,Backordered,Not Delivered
SO000301,10,CUST0058,MAT0050,PL03,2025-03-20,2025-04-12,2025-04-15,1124,31.79,35731.96,2.0,714.64,35017.32,USD,Distributor,Completed,Late
SO000302,10,CUST0014,MAT0113,PL04,2025-04-24,2025-05-15,2025-05-15,117,17.53,2051.01,5.0,102.55,1948.46,USD,Direct Sales,Completed,On Time
SO000303,10,CUST0042,MAT0094,PL01,2025-11-11,2025-12-04,,167,74.25,12399.75,0.0,0.0,12399.75,USD,Distributor,In Process,Not Delivered
SO000304,10,CUST0039,MAT0064,PL01,2025-06-28,2025-07-03,2025-07-02,1441,35.43,51054.63,10.0,5105.46,45949.17,CAD,E-Commerce,Completed,On Time
SO000305,10,CUST0115,MAT0022,PL04,2026-02-27,2026-03-05,2026-03-10,58,25.25,1464.5,5.0,73.23,1391.27,USD,Direct Sales,Completed,Late
SO000306,10,CUST0174,MAT0112,PL02,2026-06-12,2026-06-30,,548,50.91,27898.68,0.0,0.0,27898.68,USD,Direct Sales,In Process,Not Delivered
SO000307,10,CUST0109,MAT0067,PL02,2025-06-26,2025-07-18,,1453,57.08,82937.24,5.0,4146.86,0.0,USD,Direct Sales,Cancelled,Not Delivered
SO000308,10,CUST0181,MAT0102,PL03,2025-12-21,2025-12-28,,534,13.48,7198.32,2.0,143.97,7054.35,USD,E-Commerce,In Process,Not Delivered
SO000309,10,CUST0198,MAT0006,PL04,2026-04-13,2026-04-17,,260,42.63,11083.8,0.0,0.0,11083.8,AUD,Distributor,Backordered,Not Delivered
SO000310,10,CUST0064,MAT0128,PL02,2025-02-16,2025-02-19,,239,32.57,7784.23,10.0,778.42,7005.81,USD,Direct Sales,Backordered,Not Delivered
SO000311,10,CUST0072,MAT0106,PL02,2025-06-06,2025-06-10,,1231,61.89,76186.59,10.0,7618.66,68567.93,USD,Retail,In Process,Not Delivered
SO000312,10,CUST0142,MAT0124,PL04,2025-02-28,2025-03-06,2025-03-11,818,41.78,34176.04,0.0,0.0,34176.04,CAD,E-Commerce,Completed,Late
SO000313,10,CUST0199,MAT0072,PL01,2025-04-04,2025-05-03,2025-05-07,549,60.0,32940.0,7.5,2470.5,30469.5,USD,Direct Sales,Completed,Late
SO000314,10,CUST0166,MAT0079,PL01,2025-02-17,2025-03-04,,422,73.39,30970.58,0.0,0.0,30970.58,USD,E-Commerce,In Process,Not Delivered
SO000315,10,CUST0049,MAT0089,PL01,2025-08-09,2025-08-13,,1151,65.48,75367.48,10.0,7536.75,67830.73,USD,E-Commerce,Backordered,Not Delivered
SO000316,10,CUST0033,MAT0004,PL03,2026-06-26,2026-07-17,2026-07-21,1276,22.68,28939.68,0.0,0.0,28939.68,USD,Distributor,Completed,Late
SO000317,10,CUST0088,MAT0059,PL04,2025-02-11,2025-03-09,2025-03-12,1067,20.68,22065.56,0.0,0.0,22065.56,USD,E-Commerce,Completed,Late
SO000318,10,CUST0180,MAT0132,PL03,2025-09-25,2025-10-03,2025-10-02,460,42.38,19494.8,7.5,1462.11,18032.69,USD,Direct Sales,Completed,On Time
SO000319,10,CUST0146,MAT0136,PL04,2025-08-17,2025-08-30,2025-09-01,1252,13.96,17477.92,7.5,1310.84,16167.08,USD,Distributor,Completed,Late
SO000320,10,CUST0069,MAT0041,PL04,2025-01-07,2025-01-24,2025-01-23,268,45.69,12244.92,0.0,0.0,12244.92,USD,Distributor,Completed,On Time
SO000321,10,CUST0043,MAT0017,PL01,2025-02-11,2025-02-27,2025-02-26,1031,23.74,24475.94,2.0,489.52,23986.42,USD,Distributor,Completed,On Time
SO000322,10,CUST0004,MAT0076,PL02,2026-01-17,2026-02-10,,1379,29.4,40542.6,10.0,4054.26,36488.34,USD,Direct Sales,In Process,Not Delivered
SO000323,10,CUST0095,MAT0125,PL04,2026-06-14,2026-06-25,2026-07-02,784,25.89,20297.76,0.0,0.0,20297.76,USD,Direct Sales,Completed,Late
SO000324,10,CUST0134,MAT0143,PL01,2026-04-07,2026-05-07,,56,36.8,2060.8,5.0,103.04,1957.76,USD,Distributor,Backordered,Not Delivered
SO000325,10,CUST0125,MAT0117,PL01,2025-02-25,2025-03-05,2025-03-05,423,33.72,14263.56,0.0,0.0,14263.56,USD,Retail,Completed,On Time
SO000326,10,CUST0001,MAT0093,PL03,2025-03-08,2025-03-17,2025-03-25,197,18.36,3616.92,5.0,180.85,3436.07,USD,Retail,Completed,Late
SO000327,10,CUST0144,MAT0103,PL04,2025-03-24,2025-04-11,2025-04-10,1309,19.07,24962.63,10.0,2496.26,22466.37,AUD,Retail,Completed,On Time
